MGI_ID,Mouse_symbol,IMPC_viability_DR7.0,Link_IMPC
MGI:1921690,Cmip,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921690
MGI:1921691,Slco6c1,Viable,http://www.mousephenotype.org/data/genes/MGI:1921691
MGI:1921701,Pgs1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921701
MGI:1921703,Cfap53,Subviable,http://www.mousephenotype.org/data/genes/MGI:1921703
MGI:1921713,Exoc3l2,Lethal | Viable,http://www.mousephenotype.org/data/genes/MGI:1921713
MGI:1921714,Zswim5,Viable,http://www.mousephenotype.org/data/genes/MGI:1921714
MGI:1921727,4933427D14Rik,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921727
MGI:1921728,Snx29,Viable,http://www.mousephenotype.org/data/genes/MGI:1921728
MGI:1921735,Lrrc71,Viable,http://www.mousephenotype.org/data/genes/MGI:1921735
MGI:1921736,Osbpl10,Viable,http://www.mousephenotype.org/data/genes/MGI:1921736
MGI:1921738,Lrrc15,Viable,http://www.mousephenotype.org/data/genes/MGI:1921738
MGI:1921740,Mamstr,Viable,http://www.mousephenotype.org/data/genes/MGI:1921740
MGI:1921743,Tnks2,Viable,http://www.mousephenotype.org/data/genes/MGI:1921743
MGI:1921748,Gorasp1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1921748
MGI:1921765,Cdkal1,Viable,http://www.mousephenotype.org/data/genes/MGI:1921765
MGI:1921778,Mgme1,Viable,http://www.mousephenotype.org/data/genes/MGI:1921778
MGI:1921793,Zfp871,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921793
MGI:1921799,Mau2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921799
MGI:1921840,Ankrd10,Subviable,http://www.mousephenotype.org/data/genes/MGI:1921840
MGI:1921850,Mrpl47,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921850
MGI:1921855,Ttll10,Viable,http://www.mousephenotype.org/data/genes/MGI:1921855
MGI:1921864,Ocstamp,Viable,http://www.mousephenotype.org/data/genes/MGI:1921864
MGI:1921895,Fam46c,Lethal,http://www.mousephenotype.org/data/genes/MGI:1921895
MGI:1921944,Tbc1d30,Viable,http://www.mousephenotype.org/data/genes/MGI:1921944
MGI:1921979,Setmar,Viable,http://www.mousephenotype.org/data/genes/MGI:1921979
MGI:1921984,Rhoh,Viable,http://www.mousephenotype.org/data/genes/MGI:1921984
MGI:1922003,Trmo,Viable,http://www.mousephenotype.org/data/genes/MGI:1922003
MGI:1922004,Dhcr24,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922004
MGI:1922019,Pik3cb,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922019
MGI:1922020,Hhatl,Viable,http://www.mousephenotype.org/data/genes/MGI:1922020
MGI:1922022,Atp13a2,Viable,http://www.mousephenotype.org/data/genes/MGI:1922022
MGI:1922032,Glt8d2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922032
MGI:1922033,Fbf1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922033
MGI:1922035,Miga2,Viable,http://www.mousephenotype.org/data/genes/MGI:1922035
MGI:1922066,Tpr,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922066
MGI:1922082,Slc45a3,Viable,http://www.mousephenotype.org/data/genes/MGI:1922082
MGI:1922091,Usp38,Viable,http://www.mousephenotype.org/data/genes/MGI:1922091
MGI:1922114,4930449E01Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1922114
MGI:1922139,Timmdc1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922139
MGI:1922145,Ccdc181,Viable,http://www.mousephenotype.org/data/genes/MGI:1922145
MGI:1922168,Iqca,Viable,http://www.mousephenotype.org/data/genes/MGI:1922168
MGI:1922169,Slc35f6,Viable,http://www.mousephenotype.org/data/genes/MGI:1922169
MGI:1922247,Syce1l,Viable,http://www.mousephenotype.org/data/genes/MGI:1922247
MGI:1922257,Mindy1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922257
MGI:1922333,Usp50,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922333
MGI:1922337,4930505A04Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1922337
MGI:1922354,Mmd2,Viable,http://www.mousephenotype.org/data/genes/MGI:1922354
MGI:1922422,Ccdc146,Viable,http://www.mousephenotype.org/data/genes/MGI:1922422
MGI:1922423,Tex38,Viable,http://www.mousephenotype.org/data/genes/MGI:1922423
MGI:1922446,Ankrd7,Viable,http://www.mousephenotype.org/data/genes/MGI:1922446
MGI:1922464,Ccdc33,Viable,http://www.mousephenotype.org/data/genes/MGI:1922464
MGI:1922516,Tomm20l,Viable,http://www.mousephenotype.org/data/genes/MGI:1922516
MGI:1922552,Asxl2,Viable,http://www.mousephenotype.org/data/genes/MGI:1922552
MGI:1922554,4930563E22Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1922554
MGI:1922555,Ankrd53,Viable,http://www.mousephenotype.org/data/genes/MGI:1922555
MGI:1922567,Parpbp,Viable,http://www.mousephenotype.org/data/genes/MGI:1922567
MGI:1922637,Sirt4,Viable,http://www.mousephenotype.org/data/genes/MGI:1922637
MGI:1922647,Arhgap24,Viable,http://www.mousephenotype.org/data/genes/MGI:1922647
MGI:1922654,Arhgap36,Viable,http://www.mousephenotype.org/data/genes/MGI:1922654
MGI:1922670,Secisbp2,Viable,http://www.mousephenotype.org/data/genes/MGI:1922670
MGI:1922680,Anapc15,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922680
MGI:1922684,1700001C02Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1922684
MGI:1922687,1700006E09Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1922687
MGI:1922702,Ascc2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922702
MGI:1922704,Phpt1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922704
MGI:1922715,Dynlrb2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922715
MGI:1922717,Stpg4,Viable,http://www.mousephenotype.org/data/genes/MGI:1922717
MGI:1922730,1700003F12Rik,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922730
MGI:1922762,Gpx6,Viable,http://www.mousephenotype.org/data/genes/MGI:1922762
MGI:1922766,Ttc32,Viable,http://www.mousephenotype.org/data/genes/MGI:1922766
MGI:1922778,Tex29,Viable,http://www.mousephenotype.org/data/genes/MGI:1922778
MGI:1922814,Rsph9,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922814
MGI:1922828,Fggy,Viable,http://www.mousephenotype.org/data/genes/MGI:1922828
MGI:1922830,Zbtb4,Viable,http://www.mousephenotype.org/data/genes/MGI:1922830
MGI:1922831,Yipf7,Viable,http://www.mousephenotype.org/data/genes/MGI:1922831
MGI:1922846,Prl7b1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922846
MGI:1922853,Ppp1r35,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922853
MGI:1922863,Med25,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922863
MGI:1922869,Fastkd2,Viable,http://www.mousephenotype.org/data/genes/MGI:1922869
MGI:1922877,Snapc1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922877
MGI:1922892,Spata25,Viable,http://www.mousephenotype.org/data/genes/MGI:1922892
MGI:1922896,Rai14,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922896
MGI:1922908,Pabpc1l,Viable,http://www.mousephenotype.org/data/genes/MGI:1922908
MGI:1922915,Bicdl1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1922915
MGI:1922920,Ushbp1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922920
MGI:1922928,Ippk,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922928
MGI:1922941,Anks6,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922941
MGI:1922946,Prpf6,Lethal,http://www.mousephenotype.org/data/genes/MGI:1922946
MGI:1922962,Tmem14a,Viable,http://www.mousephenotype.org/data/genes/MGI:1922962
MGI:1922968,Vwa5b1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922968
MGI:1922971,4932414N04Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1922971
MGI:1922974,Ccdc18,Viable,http://www.mousephenotype.org/data/genes/MGI:1922974
MGI:1922990,Egfem1,Viable,http://www.mousephenotype.org/data/genes/MGI:1922990
MGI:1922997,Sesn3,Viable,http://www.mousephenotype.org/data/genes/MGI:1922997
MGI:1923011,Apol7a,Viable,http://www.mousephenotype.org/data/genes/MGI:1923011
MGI:1923023,Adad2,Viable,http://www.mousephenotype.org/data/genes/MGI:1923023
MGI:1923029,4930402H24Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1923029
MGI:1923036,Ckap5,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923036
MGI:1923038,Smurf1,Viable,http://www.mousephenotype.org/data/genes/MGI:1923038
MGI:1923041,Fbxw8,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923041
MGI:1923079,Prame,Viable,http://www.mousephenotype.org/data/genes/MGI:1923079
MGI:1923144,Adal,Viable,http://www.mousephenotype.org/data/genes/MGI:1923144
MGI:1923275,Cant1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923275
MGI:1923322,Rnf183,Viable,http://www.mousephenotype.org/data/genes/MGI:1923322
MGI:1923373,Gpsm2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923373
MGI:1923396,Stx16,Viable,http://www.mousephenotype.org/data/genes/MGI:1923396
MGI:1923401,Cep76,Viable,http://www.mousephenotype.org/data/genes/MGI:1923401
MGI:1923411,Lamp5,Viable,http://www.mousephenotype.org/data/genes/MGI:1923411
MGI:1923422,Cavin3,Viable,http://www.mousephenotype.org/data/genes/MGI:1923422
MGI:1923428,Coa5,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923428
MGI:1923433,Celf6,Viable,http://www.mousephenotype.org/data/genes/MGI:1923433
MGI:1923434,Abca6,Viable,http://www.mousephenotype.org/data/genes/MGI:1923434
MGI:1923452,Zdhhc2,Viable,http://www.mousephenotype.org/data/genes/MGI:1923452
MGI:1923457,Tmem98,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923457
MGI:1923483,Dnttip1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923483
MGI:1923497,Fam212b,Viable,http://www.mousephenotype.org/data/genes/MGI:1923497
MGI:1923517,Fads1,Viable,http://www.mousephenotype.org/data/genes/MGI:1923517
MGI:1923520,Fam49b,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923520
MGI:1923523,Ndfip2,Viable,http://www.mousephenotype.org/data/genes/MGI:1923523
MGI:1923531,Tax1bp3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923531
MGI:1923547,Kti12,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923547
MGI:1923549,Erp44,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923549
MGI:1923551,Trafd1,Viable,http://www.mousephenotype.org/data/genes/MGI:1923551
MGI:1923566,Dnaaf2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923566
MGI:1923582,Cog2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923582
MGI:1923596,Rars2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923596
MGI:1923631,1700001O22Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1923631
MGI:1923656,Tex45,Viable,http://www.mousephenotype.org/data/genes/MGI:1923656
MGI:1923661,Ift43,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923661
MGI:1923676,Fam209,Viable,http://www.mousephenotype.org/data/genes/MGI:1923676
MGI:1923691,Daam2,Viable,http://www.mousephenotype.org/data/genes/MGI:1923691
MGI:1923692,Slamf9,Viable,http://www.mousephenotype.org/data/genes/MGI:1923692
MGI:1923696,Wdr62,Viable,http://www.mousephenotype.org/data/genes/MGI:1923696
MGI:1923707,Ccdc134,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923707
MGI:1923709,Car12,Viable,http://www.mousephenotype.org/data/genes/MGI:1923709
MGI:1923711,Anxa9,Viable,http://www.mousephenotype.org/data/genes/MGI:1923711
MGI:1923718,Uhrf2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923718
MGI:1923723,Supt3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923723
MGI:1923739,Kctd13,Viable,http://www.mousephenotype.org/data/genes/MGI:1923739
MGI:1923751,Commd9,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923751
MGI:1923757,Aoc1,Viable,http://www.mousephenotype.org/data/genes/MGI:1923757
MGI:1923760,Trappc9,Viable,http://www.mousephenotype.org/data/genes/MGI:1923760
MGI:1923776,Gatc,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923776
MGI:1923784,Osbpl9,Viable,http://www.mousephenotype.org/data/genes/MGI:1923784
MGI:1923799,Cecr2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923799
MGI:1923800,Cenpo,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923800
MGI:1923801,Ccdc6,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923801
MGI:1923805,Mmaa,Viable,http://www.mousephenotype.org/data/genes/MGI:1923805
MGI:1923810,Prss8,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923810
MGI:1923823,Spatc1l,Viable,http://www.mousephenotype.org/data/genes/MGI:1923823
MGI:1923824,Mfsd2a,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923824
MGI:1923847,Gins4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923847
MGI:1923858,Hectd3,Viable,http://www.mousephenotype.org/data/genes/MGI:1923858
MGI:1923883,Lrmda,Viable,http://www.mousephenotype.org/data/genes/MGI:1923883
MGI:1923902,Actrt3,Viable,http://www.mousephenotype.org/data/genes/MGI:1923902
MGI:1923930,5330417C22Rik,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923930
MGI:1923953,Cpb1,Viable,http://www.mousephenotype.org/data/genes/MGI:1923953
MGI:1923959,Arpc2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923959
MGI:1923965,Cntd1,Viable,http://www.mousephenotype.org/data/genes/MGI:1923965
MGI:1923969,Kansl1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923969
MGI:1923987,Creld2,Viable,http://www.mousephenotype.org/data/genes/MGI:1923987
MGI:1923988,Paf1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923988
MGI:1923992,Snx27,Subviable,http://www.mousephenotype.org/data/genes/MGI:1923992
MGI:1923998,Pbrm1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1923998
MGI:1924001,Chd9,Viable,http://www.mousephenotype.org/data/genes/MGI:1924001
MGI:1924015,Mlec,Viable,http://www.mousephenotype.org/data/genes/MGI:1924015
MGI:1924023,Wdyhv1,Viable,http://www.mousephenotype.org/data/genes/MGI:1924023
MGI:1924029,Cluap1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924029
MGI:1924050,Usp42,Viable,http://www.mousephenotype.org/data/genes/MGI:1924050
MGI:1924054,Kdm4c,Viable,http://www.mousephenotype.org/data/genes/MGI:1924054
MGI:1924076,Nubpl,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924076
MGI:1924086,Polr3f,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924086
MGI:1924106,Catsper3,Viable,http://www.mousephenotype.org/data/genes/MGI:1924106
MGI:1924107,Spopl,Viable,http://www.mousephenotype.org/data/genes/MGI:1924107
MGI:1924116,Morn1,Viable,http://www.mousephenotype.org/data/genes/MGI:1924116
MGI:1924122,Ccdc116,Viable,http://www.mousephenotype.org/data/genes/MGI:1924122
MGI:1924127,Rab36,Viable,http://www.mousephenotype.org/data/genes/MGI:1924127
MGI:1924134,Cyfip2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924134
MGI:1924139,Coq8b,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924139
MGI:1924140,Memo1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924140
MGI:1924167,Flywch2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924167
MGI:1924175,Spata46,Viable,http://www.mousephenotype.org/data/genes/MGI:1924175
MGI:1924182,Arfip2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924182
MGI:1924192,Lypd5,Viable,http://www.mousephenotype.org/data/genes/MGI:1924192
MGI:1924198,Rnf225,Viable,http://www.mousephenotype.org/data/genes/MGI:1924198
MGI:1924210,Bcas1,Viable,http://www.mousephenotype.org/data/genes/MGI:1924210
MGI:1924232,3110035E14Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1924232
MGI:1924256,Ddrgk1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924256
MGI:1924265,Mpped2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924265
MGI:1924270,Atl3,Viable,http://www.mousephenotype.org/data/genes/MGI:1924270
MGI:1924281,Slc9a8,Viable,http://www.mousephenotype.org/data/genes/MGI:1924281
MGI:1924285,Kdm8,Subviable | Lethal,http://www.mousephenotype.org/data/genes/MGI:1924285
MGI:1924290,Atg16l1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924290
MGI:1924291,Arsk,Viable,http://www.mousephenotype.org/data/genes/MGI:1924291
MGI:1924292,Hyal4,Viable,http://www.mousephenotype.org/data/genes/MGI:1924292
MGI:1924294,Arid2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924294
MGI:1924295,Bcl7a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924295
MGI:1924298,Cep83,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924298
MGI:1924301,Os9,Viable,http://www.mousephenotype.org/data/genes/MGI:1924301
MGI:1924303,Sun1,Viable,http://www.mousephenotype.org/data/genes/MGI:1924303
MGI:1924305,Krt76,Viable,http://www.mousephenotype.org/data/genes/MGI:1924305
MGI:1924311,4931406P16Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1924311
MGI:1924337,Ankrd11,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924337
MGI:1924356,Tmem181a,Viable,http://www.mousephenotype.org/data/genes/MGI:1924356
MGI:1924363,Klhl2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924363
MGI:1924375,Il33,Viable,http://www.mousephenotype.org/data/genes/MGI:1924375
MGI:1924408,Coq6,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924408
MGI:1924467,Rspo4,Viable,http://www.mousephenotype.org/data/genes/MGI:1924467
MGI:1924550,Raph1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924550
MGI:1924574,Sorbs2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924574
MGI:1924601,Zbtb5,Viable,http://www.mousephenotype.org/data/genes/MGI:1924601
MGI:1924621,Sec24a,Viable,http://www.mousephenotype.org/data/genes/MGI:1924621
MGI:1924657,Rab35,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924657
MGI:1924662,Wdr17,Viable,http://www.mousephenotype.org/data/genes/MGI:1924662
MGI:1924696,Heg1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924696
MGI:1924712,Tmem116,Viable,http://www.mousephenotype.org/data/genes/MGI:1924712
MGI:1924735,Stk31,Viable,http://www.mousephenotype.org/data/genes/MGI:1924735
MGI:1924748,Actr5,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924748
MGI:1924753,Alg9,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924753
MGI:1924767,Zfyve26,Viable,http://www.mousephenotype.org/data/genes/MGI:1924767
MGI:1924769,Zfp266,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924769
MGI:1924781,Anks1b,Viable,http://www.mousephenotype.org/data/genes/MGI:1924781
MGI:1924802,Shisa4,Viable,http://www.mousephenotype.org/data/genes/MGI:1924802
MGI:1924809,Agl,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924809
MGI:1924817,Tram2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924817
MGI:1924819,Limch1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924819
MGI:1924823,Vps33a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924823
MGI:1924832,Mboat7,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924832
MGI:1924833,Notum,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924833
MGI:1924834,Spidr,Viable,http://www.mousephenotype.org/data/genes/MGI:1924834
MGI:1924836,Mthfd1l,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924836
MGI:1924863,Prss36,Viable,http://www.mousephenotype.org/data/genes/MGI:1924863
MGI:1924869,Prelid2,Viable,http://www.mousephenotype.org/data/genes/MGI:1924869
MGI:1924876,Smpd4,Subviable,http://www.mousephenotype.org/data/genes/MGI:1924876
MGI:1924877,Efcab6,Viable,http://www.mousephenotype.org/data/genes/MGI:1924877
MGI:1924919,Arhgef38,Viable,http://www.mousephenotype.org/data/genes/MGI:1924919
MGI:1924933,Ehmt1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924933
MGI:1924955,9230104L09Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1924955
MGI:1924971,Mrps5,Lethal,http://www.mousephenotype.org/data/genes/MGI:1924971
MGI:1925082,Tchp,Viable,http://www.mousephenotype.org/data/genes/MGI:1925082
MGI:1925152,Prune1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1925152
MGI:1925164,Krtap17-1,Viable,http://www.mousephenotype.org/data/genes/MGI:1925164
MGI:1925188,Fam53b,Viable,http://www.mousephenotype.org/data/genes/MGI:1925188
MGI:1925201,Cyp20a1,Viable,http://www.mousephenotype.org/data/genes/MGI:1925201
MGI:1925246,Cutal,Viable,http://www.mousephenotype.org/data/genes/MGI:1925246
MGI:1925288,Mccc2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1925288
MGI:1925349,Atrip,Lethal,http://www.mousephenotype.org/data/genes/MGI:1925349
MGI:1925368,4930451I11Rik,Viable,http://www.mousephenotype.org/data/genes/MGI:1925368
MGI:1925371,Dnajc21,Subviable,http://www.mousephenotype.org/data/genes/MGI:1925371
MGI:1925384,Lpar4,Viable,http://www.mousephenotype.org/data/genes/MGI:1925384
MGI:1925427,Ninl,Viable,http://www.mousephenotype.org/data/genes/MGI:1925427
MGI:1925492,Spink12,Viable,http://www.mousephenotype.org/data/genes/MGI:1925492
MGI:1925499,Adgrf4,Viable,http://www.mousephenotype.org/data/genes/MGI:1925499
MGI:1925503,Map4k5,Viable,http://www.mousephenotype.org/data/genes/MGI:1925503
MGI:1925505,Ralgps2,Viable,http://www.mousephenotype.org/data/genes/MGI:1925505
MGI:1925537,Rbsn,Lethal,http://www.mousephenotype.org/data/genes/MGI:1925537
